,name,start_pos,end_pos,tag,score
2351,one,215683,215686,CARDINAL,1
2352,One,215745,215748,CARDINAL,1
2353,first,215756,215761,ORDINAL,1
2354,Space Academy,215788,215801,ORG,1
2355,two,215974,215977,CARDINAL,1
2356,Tom lay,216183,216190,PERSON,1
2357,Sirius,216504,216510,ORG,1
2358,two,216516,216519,CARDINAL,1
2359,one,216616,216619,CARDINAL,1
2360,two,216815,216818,CARDINAL,1
2361,Tom,216859,216862,PERSON,1
2362,Roger Manning,217186,217199,PERSON,1
2363,three-hundred-and-tenth,217272,217295,CARDINAL,1
2364,the white hairline,217613,217631,WORK_OF_ART,1
2365,Polaris,217810,217817,PRODUCT,1
2366,Roger,217857,217862,PERSON,1
2367,second,217898,217904,ORDINAL,1
2368,Roger,217957,217962,PERSON,1
2369,second,218130,218136,ORDINAL,1
2370,Astro,218257,218262,PERSON,1
2371,Manning,218281,218288,PERSON,1
2372,Polaris,218300,218307,PRODUCT,1
2373,Astro,218331,218336,ORG,1
2374,Astro,218380,218385,WORK_OF_ART,1
2375,Roger,218490,218495,PERSON,1
2376,twenty-one,218642,218652,CARDINAL,1
2377,twenty-two,218657,218667,CARDINAL,1
2378,Twenty-one,218672,218682,CARDINAL,1
2379,Astro,218714,218719,PRODUCT,1
2380,Astro,218766,218771,ORG,1
2381,Astro,218861,218866,ORG,1
2382,first,218875,218880,ORDINAL,1
2383,Astro,219093,219098,ORG,1
2384,two,219121,219124,CARDINAL,1
2385,Tom,219175,219178,PERSON,1
2386,Tom,219260,219263,PERSON,1
2387,Astro,219285,219290,PERSON,1
2388,Astro,219403,219408,WORK_OF_ART,1
2389,Astro,219418,219423,ORG,1
2390,Tom,219478,219481,PERSON,1
2391,Polaris,219580,219587,ORG,1
2392,Astro,219673,219678,PERSON,1
2393,one,219781,219784,CARDINAL,1
2394,Tom,219812,219815,PERSON,1
2395,Polaris,219954,219961,PRODUCT,1
2396,Tom,220015,220018,PERSON,1
2397,Astro,220143,220148,PERSON,1
2398,Tom,220366,220369,PERSON,1
2399,Astro,220429,220434,WORK_OF_ART,1
2400,Polaris,220476,220483,PRODUCT,1
2401,Tom,220569,220572,PERSON,1
2402,Tom,220636,220639,PERSON,1
2403,Tom,221140,221143,PERSON,1
2404,one,221263,221266,CARDINAL,1
2405,a few inches,221334,221346,QUANTITY,1
2406,Tom,221631,221634,PERSON,1
2407,eh?”mused Strong,221815,221831,PERSON,1
2408,Roger,221844,221849,PERSON,1
2409,Roger,222009,222014,PERSON,1
2410,Solar Guard,222021,222032,ORG,1
2411,Coxine,222154,222160,ORG,1
2412,Tom,222218,222221,PERSON,1
2413,Roger,222283,222288,PERSON,1
2414,Solar Guard,222325,222336,ORG,1
2415,the past weeks,222377,222391,DATE,1
2416,Avenger,222480,222487,PRODUCT,1
2417,Space Academy,222520,222533,ORG,1
2418,Walters,222595,222602,PERSON,1
2419,Manning,222647,222654,PERSON,1
2420,Tom,222717,222720,PERSON,1
2421,Tom,222772,222775,PERSON,1
2422,Avenger,222787,222794,PRODUCT,1
2423,Coxine,222894,222900,PRODUCT,1
2424,Coxine,222999,223005,LOC,1
2425,Astro,223182,223187,PERSON,1
2426,Tom,223218,223221,PERSON,1
2427,Astro,223272,223277,PERSON,1
2428,“He,223429,223432,ORG,1
2429,Astro,223663,223668,ORG,1
2430,Academy,223747,223754,ORG,1
2431,"Strong,”Roger",223808,223821,PERSON,1
2432,Walters,223906,223913,PERSON,1
2433,Space Academy,223917,223930,ORG,1
2434,Space Academy,224046,224059,ORG,1
2435,Morse,224169,224174,PERSON,1
2436,Tom,224200,224203,PERSON,1
2437,Tom,224242,224245,PERSON,1
2438,Corbett,224319,224326,PERSON,1
2439,Steve,224375,224380,PERSON,1
2440,Astro,224396,224401,PERSON,1
2441,Roger,224403,224408,PERSON,1
2442,Coxine,224471,224477,PERSON,1
2443,Steve,224702,224707,PERSON,1
2444,Coxine,224709,224715,PERSON,1
2445,Avenger,224737,224744,PRODUCT,1
2446,the last three days,224800,224819,DATE,1
2447,seven,224844,224849,CARDINAL,1
2448,Avenger,224934,224941,PRODUCT,1
2449,Mars,225224,225228,LOC,1
2450,Jupiter,225233,225240,LOC,1
2451,Academy,225449,225456,ORG,1
2452,Roger,225606,225611,PERSON,1
2453,Academy,225671,225678,ORG,1
2454,Roger,225680,225685,PERSON,1
2455,Astro,225725,225730,PERSON,1
2456,Every minute,225754,225766,TIME,1
2457,Coxine,225882,225888,PERSON,1
2458,Solar Alliance,226212,226226,ORG,1
2459,the weeks,226237,226246,DATE,1
2460,Bull Coxine,226274,226285,PERSON,1
2461,Avenger,226646,226653,PRODUCT,1
2462,Coxine,226678,226684,PRODUCT,1
2463,the Solar Guard,226808,226823,ORG,1
2464,Coxine,226966,226972,ORG,1
2465,Coxine,227280,227286,NORP,1
2466,Solar Alliance,227323,227337,ORG,1
2467,Solar Guard,227420,227431,ORG,1
2468,the Solar Guard,227506,227521,ORG,1
2469,Coxine,227542,227548,ORG,1
2470,Three,227748,227753,CARDINAL,1
2471,Avenger,227808,227815,PRODUCT,1
2472,one morning,227856,227867,TIME,1
2473,Space Academy,227892,227905,ORG,1
2474,Captain Strong,227907,227921,PERSON,1
2475,Coxine,227955,227961,ORG,1
2476,Solar Guard,228001,228012,ORG,1
2477,Avenger,228103,228110,PRODUCT,1
2478,first,228275,228280,ORDINAL,1
2479,weeks,228289,228294,DATE,1
2480,Avenger,228408,228415,PRODUCT,1
2481,fifty-nine,228529,228539,CARDINAL,1
2482,three,228664,228669,CARDINAL,1
2483,Polaris,228684,228691,ORG,1
2484,Venusian,228938,228946,NORP,1
2485,Five minutes later,229086,229104,TIME,1
2486,Tom,229186,229189,PERSON,1
2487,Randolph,229340,229348,PERSON,1
2488,Tom,229415,229418,PERSON,1
2489,Randolph,229522,229530,PERSON,1
2490,Steve,229549,229554,PERSON,1
2491,Squadron Nineteen,229569,229586,ORG,1
2492,Avenger,229662,229669,PRODUCT,1
2493,Randy,229675,229680,PERSON,1
2494,"“O. K.,",229808,229815,PERSON,1
2495,Randolph,229831,229839,PERSON,1
2496,first,229882,229887,ORDINAL,1
2497,five thousand miles,229916,229935,QUANTITY,1
2498,Astro,230263,230268,PERSON,1
2499,Radar bridge,230283,230295,FAC,1
2500,Roger,230322,230327,PERSON,1
2501,Astro,230453,230458,ORG,1
2502,Feed reactant!”snapped Strong,230485,230514,WORK_OF_ART,1
2503,Tom,230544,230547,PERSON,1
2504,Tom,230608,230611,PERSON,1
2505,Roger,230784,230789,PERSON,1
2506,"Tom,”said Strong,“cut",230821,230842,PERSON,1
2507,Tom,231058,231061,PERSON,1
2508,five,231090,231094,CARDINAL,1
2509,four,231097,231101,CARDINAL,1
2510,three,231104,231109,CARDINAL,1
2511,two,231112,231115,CARDINAL,1
2512,one,231118,231121,CARDINAL,1
2513,zero,231124,231128,CARDINAL,1
2514,seven miles,231308,231319,QUANTITY,1
2515,second,231324,231330,ORDINAL,1
2516,Academy,231379,231386,ORG,1
2517,Squadron L,231407,231417,ORG,1
2518,one,231437,231440,CARDINAL,1
2519,one,231444,231447,CARDINAL,1
2520,Polaris,231459,231466,PRODUCT,1
2521,ten-second,231470,231480,CARDINAL,1
2522,Three,231492,231497,CARDINAL,1
2523,six,231515,231518,CARDINAL,1
2524,twelve,231535,231541,CARDINAL,1
2525,one,231580,231583,CARDINAL,1
2526,Earth,231703,231708,LOC,1
2527,Polaris,231722,231729,PRODUCT,1
2528,Roger,231731,231736,PERSON,1
2529,Roger,231871,231876,PERSON,1
2530,Regulus,231946,231953,PRODUCT,1
2531,Polaris,232250,232257,ORG,1
2532,Solar Guard,232386,232397,ORG,1
2533,Avenger,232459,232466,PRODUCT,1
2534,Polaris,232593,232600,PRODUCT,1
2535,Coxine,232636,232642,ORG,1
2536,One,232805,232808,CARDINAL,1
2537,Coxine,232847,232853,ORG,1
2538,Squadron Ten,233035,233047,ORG,1
2539,first,233056,233061,ORDINAL,1
2540,Avenger,233387,233394,PRODUCT,1
2541,the Solar Guard,233590,233605,ORG,1
2542,Coxine,233617,233623,PRODUCT,1
2543,Avenger,233951,233958,PRODUCT,1
2544,Tom,233998,234001,PERSON,1
2545,Coxine,234045,234051,ORG,1
2546,Roger,234243,234248,PERSON,1
2547,Avenger,234300,234307,PRODUCT,1
2548,Polaris,234710,234717,ORG,1
2549,nine,234784,234788,CARDINAL,1
2550,the minutes,234829,234840,TIME,1
2551,Solar Guard,234856,234867,ORG,1
2552,Roger,235137,235142,PERSON,1
2553,“He,235143,235146,PERSON,1
2554,a million light years,235174,235195,DATE,1
2555,Solar Guard,235289,235300,ORG,1
2556,Polaris,235719,235726,ORG,1
2557,Roger,235943,235948,PERSON,1
2558,"sir,”he",235986,235993,PERSON,1
2559,all these weeks,236048,236063,DATE,1
2560,Coxine,236449,236455,ORG,1
2561,Tom,236509,236512,PERSON,1
2562,Astro,236577,236582,ORG,1
2563,Roger,236627,236632,PERSON,1
2564,Coxine,236710,236716,ORG,1
2565,six-inch,236798,236806,QUANTITY,1
2566,Roger,236819,236824,PERSON,1
2567,Bull Coxine,237018,237029,PERSON,1
2568,Bull Coxine!”Strong 's,237042,237064,PERSON,1
2569,the Solar Guard,237116,237131,ORG,1
2570,Roger,237322,237327,PERSON,1
2571,Fifteen seconds,237432,237447,TIME,1
2572,Thirty,237456,237462,CARDINAL,1
2573,Coxine,237592,237598,PERSON,1
2574,thirty seconds,237727,237741,TIME,1
2575,the seconds,237822,237833,TIME,1
2576,trap?”Roger,237910,237921,PERSON,1
2577,Captain Strong,238025,238039,WORK_OF_ART,1
2578,Strong!”Tom,238049,238060,PERSON,1
2579,Avenger,238388,238395,PRODUCT,1
2580,Coxine,238411,238417,PRODUCT,1
2581,Roger,238519,238524,PERSON,1
2582,Solar Guard,238621,238632,ORG,1
2583,Roger,238929,238934,PERSON,1
2584,more than one,239039,239052,CARDINAL,1
2585,Polaris,239351,239358,ORG,1
2586,two,239475,239478,CARDINAL,1
2587,twenty-million,239656,239670,CARDINAL,1
2588,at least one,239711,239723,CARDINAL,1
2589,Tom,239751,239754,PERSON,1
2590,Coxine,239810,239816,PERSON,1
2591,Tom,239827,239830,PERSON,1
2592,Coxine,239887,239893,PERSON,1
2593,"Tom,”said Strong",239969,239985,PERSON,1
2594,Walters,240029,240036,PERSON,1
2595,Coxine,240087,240093,PERSON,1
2596,Tom,240290,240293,PERSON,1
2597,Roger,240295,240300,PERSON,1
2598,Astro,240306,240311,PERSON,1
2599,Coxine,240377,240383,PRODUCT,1
2600,twenty-million,240454,240468,CARDINAL,1
2601,Atom City,240490,240499,GPE,1
2602,Tom,240609,240612,PERSON,1
2603,Titan,240632,240637,ORG,1
2604,Polaris,240745,240752,PRODUCT,1
2605,Walters,240765,240772,PERSON,1
2606,Coxine,240822,240828,ORG,1
2607,only one,240965,240973,CARDINAL,1
2608,two,241099,241102,CARDINAL,1
2609,Polaris,241114,241121,ORG,1
2610,Academy,241172,241179,ORG,1
2611,three,241199,241204,CARDINAL,1
2612,Titan,241321,241326,ORG,1
2613,Tom?”asked Strong,241328,241345,PERSON,1
2614,Tom,241367,241370,PERSON,1
2615,later to-night,241392,241406,TIME,1
2616,Coxine,241637,241643,PERSON,1
2617,Roger,241680,241685,PERSON,1
2618,Titan,241791,241796,ORG,1
2619,every month,241818,241829,DATE,1
2620,Coxine,241992,241998,ORG,1
2621,Titan,242062,242067,ORG,1
2622,Astro,242142,242147,PERSON,1
2623,Coxine,242482,242488,ORG,1
2624,Seven,242506,242511,CARDINAL,1
2625,Coxine,242605,242611,PERSON,1
2626,Coxine,242695,242701,NORP,1
2627,Coxine,242832,242838,LOC,1
2628,"Tom,”said Strong",242869,242885,PERSON,1
2629,Coxine,242915,242921,PRODUCT,1
2630,Titan,242965,242970,ORG,1
2631,three,243155,243160,CARDINAL,1
2632,five minutes,243248,243260,TIME,1
2633,Solar Guard,243271,243282,ORG,1
2634,Academy,243312,243319,FAC,1
2635,Tom,243336,243339,PERSON,1
2636,Roger,243341,243346,PERSON,1
2637,Astro,243352,243357,PERSON,1
2638,"Come on,”said Tom",243400,243417,WORK_OF_ART,1
2639,two hours,243429,243438,TIME,1
2640,Roger,243528,243533,PERSON,1
2641,Astro,243538,243543,PERSON,1
2642,Bull Coxine,243744,243755,PERSON,1
2643,apart!”He,243806,243815,ORG,1
2644,one,244000,244003,CARDINAL,1
2645,Coxine,244181,244187,LOC,1
2646,Wallace,244223,244230,PERSON,1
2647,Simms,244235,244240,PERSON,1
2648,Coxine,244648,244654,PERSON,1
2649,leader!”He,244911,244921,ORG,1
2650,"whisper,“just",245131,245144,FAC,1
2651,Now!”roared Coxine,245231,245249,PERSON,1
2652,a week,245396,245402,DATE,1
2653,Coxine,245450,245456,PRODUCT,1
2654,Coxine,245529,245535,LOC,1
2655,seventeen,245867,245876,CARDINAL,1
2656,twenty-four hours,246092,246109,TIME,1
2657,Simms,246131,246136,PERSON,1
2658,"do,”snapped",246224,246235,PERSON,1
2659,Simms,246267,246272,PERSON,1
2660,Coxine,246358,246364,PERSON,1
2661,Avenger,246493,246500,PRODUCT,1
2662,three-inch,246547,246557,QUANTITY,1
2663,Joe Brooks,246712,246722,PERSON,1
2664,Coxine,246753,246759,ORG,1
2665,Coxine,246845,246851,ORG,1
2666,half,246877,246881,CARDINAL,1
2667,two,246934,246937,CARDINAL,1
2668,Joe,246945,246948,PERSON,1
2669,Titan,246996,247001,ORG,1
2670,Space Academy,247038,247051,ORG,1
2671,the last ten years,247057,247075,DATE,1
2672,Titan,247081,247086,ORG,1
2673,Atom City,247128,247137,GPE,1
2674,Space Academy,247189,247202,ORG,1
2675,the Solar Guard,247216,247231,ORG,1
2676,Coxine,247310,247316,PERSON,1
2677,a trap!”snapped Coxine,247533,247555,PERSON,1
2678,twenty million,247583,247597,CARDINAL,1
2679,Wallace,247762,247769,PERSON,1
2680,Coxine,247772,247778,ORG,1
2681,Coxine,248060,248066,ORG,1
2682,two,248081,248084,CARDINAL,1
2683,Wallace,248109,248116,PERSON,1
2684,Simms,248178,248183,PERSON,1
2685,two,248220,248223,CARDINAL,1
2686,Coxine,248272,248278,PERSON,1
2687,the Solar Guard,248383,248398,ORG,1
2688,Bull Coxine,248430,248441,PERSON,1
2689,Solar Guard,248623,248634,ORG,1
2690,Solar Guard,248781,248792,ORG,1
2691,Coxine,248844,248850,LOC,1
2692,Bull Coxine,249061,249072,PERSON,1
2693,night,249080,249085,TIME,1
2694,Academy,249100,249107,FAC,1
2695,Tom,249119,249122,PERSON,1
2696,Roger,249124,249129,PERSON,1
2697,Astro,249135,249140,ORG,1
2698,Polaris,249188,249195,PRODUCT,1
2699,Titan,249216,249221,ORG,1
2700,Earth,249244,249249,LOC,1
2701,Walters,249289,249296,PERSON,1
2702,twenty million,249384,249398,CARDINAL,1
2703,Titan,249439,249444,ORG,1
2704,three,249535,249540,CARDINAL,1
2705,messroom,249564,249572,PRODUCT,1
2706,first,249703,249708,ORDINAL,1
2707,Astro,249899,249904,ORG,1
2708,Coxine,250061,250067,ORG,1
2709,two,250103,250106,CARDINAL,1
2710,fourteen,250237,250245,CARDINAL,1
2711,Simms,250329,250334,PERSON,1
2712,Wallace,250379,250386,PERSON,1
2713,Gus,250397,250400,PERSON,1
2714,one,250421,250424,CARDINAL,1
2715,the Solar Guard,250430,250445,ORG,1
2716,Wallace,250492,250499,PERSON,1
2717,two,250594,250597,CARDINAL,1
2718,Simms,250614,250619,PERSON,1
2719,Coxine,250880,250886,ORG,1
2720,Wallace,250897,250904,PERSON,1
2721,hour,250927,250931,TIME,1
2722,first,250994,250999,ORDINAL,1
2723,Coxine,251214,251220,ORG,1
2724,Coxine,251335,251341,PERSON,1
2725,Wallace,251346,251353,ORG,1
2726,Joe Brooks,251393,251403,PERSON,1
2727,two,251481,251484,CARDINAL,1
2728,Lieutenant Simms,251527,251543,PERSON,1
2729,Brooks,251572,251578,PERSON,1
2730,“He,251579,251582,PERSON,1
2731,Lemme see!”growled Coxine,251656,251681,WORK_OF_ART,1
2732,two minutes,251833,251844,TIME,1
2733,Brooks,251846,251852,PERSON,1
2734,Simms?”asked,251897,251909,PERSON,1
2735,Coxine,251969,251975,PERSON,1
2736,Coxine,252093,252099,PERSON,1
2737,ten minutes,252147,252158,TIME,1
2738,Brooks,252232,252238,ORG,1
2739,Coxine,252246,252252,PERSON,1
2740,Simms,252325,252330,PERSON,1
2741,Brooks,252407,252413,ORG,1
2742,about half,252453,252463,CARDINAL,1
2743,Coxine,252509,252515,PERSON,1
2744,Simms,252561,252566,PERSON,1
2745,Titan,252734,252739,ORG,1
2746,roll?”he,252744,252752,ORG,1
2747,Coxine,252790,252796,PERSON,1
2748,Titan,252821,252826,ORG,1
2749,not!”Coxine,252861,252872,ORG,1
2750,two-minute,252937,252947,TIME,1
2751,Coxine,252962,252968,ORG,1
2752,Coxine,253070,253076,ORG,1
2753,Bull Coxine,253245,253256,PERSON,1
2754,the Solar Guard,253294,253309,ORG,1
2755,Bull Coxine,253431,253442,PERSON,1
2756,Solar Guard,253484,253495,ORG,1
2757,Solar Guard,253676,253687,ORG,1
2758,years,253747,253752,DATE,1
2759,minute after minute,253882,253901,TIME,1
2760,one,254434,254437,CARDINAL,1
2761,Solar Guard,254511,254522,ORG,1
2762,one-one-five,255144,255156,CARDINAL,1
2763,Solar Guard,255699,255710,ORG,1
2764,six-inch,255953,255961,QUANTITY,1
2765,dozen,256376,256381,CARDINAL,1
2766,Squadron L,256749,256759,ORG,1
2767,Solar Guard,256861,256872,ORG,1
2768,Space Academy,256879,256892,ORG,1
2769,Coxine,257232,257238,ORG,1
2770,only one,257757,257765,CARDINAL,1
2771,"sir,”he",257781,257788,ORG,1
2772,Randolph,257970,257978,PERSON,1
2773,Coxine,258063,258069,PERSON,1
2774,in!”Roger,258091,258100,ORG,1
2775,the radar bridge,258145,258161,FAC,1
2776,Tom,258284,258287,PERSON,1
2777,Coxine,258334,258340,PERSON,1
2778,Titan,258418,258423,ORG,1
2779,three,258438,258443,CARDINAL,1
2780,Bull Coxine,258532,258543,PERSON,1
2781,Strong,258567,258573,PERSON,1
2782,Solar Guard,258622,258633,ORG,1
2783,Polaris,258701,258708,PRODUCT,1
2784,Solar Guard,258796,258807,ORG,1
2785,Tom Corbett,258817,258828,PERSON,1
2786,Coxine,258876,258882,ORG,1
2787,"m not,”snapped Tom",259038,259056,PERSON,1
2788,Tom,259153,259156,PERSON,1
2789,Tom,259190,259193,PERSON,1
2790,Roger,259287,259292,PERSON,1
2791,Bull Coxine,259398,259409,PERSON,1
2792,"Roger bitterly,“company 's",259470,259496,PERSON,1
2793,Astro,259533,259538,ORG,1
2794,Astro,259590,259595,PERSON,1
2795,Tom,259708,259711,PERSON,1
2796,Roger,259739,259744,PERSON,1
2797,Tom,259775,259778,PERSON,1
2798,Coxine,259852,259858,PERSON,1
2799,Titan,259984,259989,ORG,1
2800,Roger,260021,260026,PERSON,1
2801,six,260098,260101,CARDINAL,1
2802,head!”snapped Tom,260123,260140,PERSON,1
2803,Solar Guard,260151,260162,ORG,1
2804,Coxine,260349,260355,ORG,1
2805,half,260393,260397,CARDINAL,1
2806,the Solar Guard 's,260505,260523,ORG,1
2807,Astro,260590,260595,PERSON,1
2808,Roger,260600,260605,PERSON,1
2809,Tom,260626,260629,PERSON,1
2810,"Tom patiently,“we '",260714,260733,PERSON,1
2811,about five minutes,260740,260758,TIME,1
2812,A what?”asked Roger,260894,260913,WORK_OF_ART,1
2813,Beacon,260917,260923,ORG,1
2814,Solar Guard,260955,260966,ORG,1
2815,Polaris,261025,261032,PRODUCT,1
2816,ship?”His,261109,261118,ORG,1
2817,Tom,261167,261170,PERSON,1
2818,Polaris,261244,261251,PRODUCT,1
2819,Tom,261268,261271,PERSON,1
2820,“She,261272,261276,PERSON,1
2821,six-inch,261300,261308,QUANTITY,1
2822,Polaris,261373,261380,ORG,1
2823,a minute,261477,261485,TIME,1
2824,First,261533,261538,ORDINAL,1
2825,first,261546,261551,ORDINAL,1
2826,at least a half hour,261646,261666,DATE,1
2827,Tom,261741,261744,PERSON,1
2828,Astro,261841,261846,PERSON,1
2829,Roger,261954,261959,PERSON,1
2830,six inches,261985,261995,QUANTITY,1
2831,three inches,262041,262053,QUANTITY,1
2832,Roger,262098,262103,PERSON,1
2833,Coxine,262309,262315,ORG,1
2834,Tom,262492,262495,PERSON,1
2835,Coxine,262666,262672,PERSON,1
2836,fifteen minutes,262690,262705,TIME,1
2837,Tom,262709,262712,PERSON,1
2838,at least a half hour,262755,262775,TIME,1
2839,Coxine,262820,262826,ORG,1
2840,Fifteen,262957,262964,WORK_OF_ART,1
2841,Tom,263043,263046,PERSON,1
2842,Astro,263199,263204,PERSON,1
2843,Astro,263363,263368,ORG,1
2844,Astro,263481,263486,PRODUCT,1
2845,first,263520,263525,ORDINAL,1
2846,Astro,263593,263598,ORG,1
2847,three inches,263692,263704,QUANTITY,1
2848,Coxine,263841,263847,LOC,1
2849,Astro,263958,263963,ORG,1
2850,Ten minutes later Tom,264063,264084,TIME,1
2851,Polaris,264197,264204,ORG,1
2852,Roger,264273,264278,PERSON,1
2853,Tom,264319,264322,PERSON,1
2854,five,264359,264363,CARDINAL,1
2855,Roger,264382,264387,PERSON,1
2856,SOS,264430,264433,ORG,1
2857,Tom.,264471,264475,PERSON,1
2858,Polaris,264481,264488,ORG,1
2859,second,264509,264515,ORDINAL,1
2860,"Tom,”yelled Roger",264544,264561,PERSON,1
2861,third,264594,264599,ORDINAL,1
2862,Roger,264959,264964,PERSON,1
2863,“Be,264965,264968,PERSON,1
2864,second,264985,264991,ORDINAL,1
2865,Astro,264995,265000,ORG,1
2866,Tom,265005,265008,PERSON,1
2867,Roger,265053,265058,PERSON,1
2868,Tom,265161,265164,PERSON,1
2869,two,265195,265198,CARDINAL,1
2870,fourth,265247,265253,ORDINAL,1
2871,three,265288,265293,CARDINAL,1
2872,Coxine,265429,265435,ORG,1
2873,two,265464,265467,CARDINAL,1
2874,Tom,265640,265643,PERSON,1
2875,The Space Kid,265659,265672,PERSON,1
2876,Tom,265713,265716,PERSON,1
2877,Corbett,265748,265755,PERSON,1
2878,All twenty million,265844,265862,CARDINAL,1
2879,three,265908,265913,CARDINAL,1
2880,Coxine,265966,265972,PERSON,1
2881,three,266065,266070,CARDINAL,1
2882,the Solar Guard,266272,266287,ORG,1
2883,Ganymede,266388,266396,ORG,1
2884,three,266433,266438,CARDINAL,1
2885,three,266484,266489,CARDINAL,1
2886,Ganymede,266531,266539,ORG,1
2887,Jupiter,266561,266568,LOC,1
2888,the Solar Alliance,266602,266620,FAC,1
2889,Saturn,266679,266685,ORG,1
2890,Uranus,266687,266693,LOC,1
2891,Neptune,266695,266702,LOC,1
2892,Pluto,266708,266713,LOC,1
2893,Mars,266739,266743,LOC,1
2894,Earth,266745,266750,LOC,1
2895,Venus,266752,266757,LOC,1
2896,Mercury,266763,266770,ORG,1
2897,Ganymede,266786,266794,ORG,1
2898,one,266856,266859,CARDINAL,1
2899,one,267055,267058,CARDINAL,1
2900,Solar Guard,267107,267118,ORG,1
2901,Polaris,267297,267304,PRODUCT,1
2902,Wallace,267315,267322,PERSON,1
2903,half,267327,267331,CARDINAL,1
2904,Polaris,267355,267362,PRODUCT,1
2905,Bull Coxine,267364,267375,PERSON,1
2906,three,267396,267401,CARDINAL,1
2907,Avenger,267416,267423,PRODUCT,1
2908,Tom,267498,267501,PERSON,1
2909,Roger,267549,267554,PERSON,1
2910,Astro,267559,267564,PERSON,1
2911,Roger,267601,267606,PERSON,1
2912,Coxine,267660,267666,PERSON,1
2913,three,267693,267698,CARDINAL,1
2914,Ganymede,267711,267719,PERSON,1
2915,Astro,267757,267762,ORG,1
2916,Tom,267831,267834,PERSON,1
2917,Roger,267837,267842,PERSON,1
2918,Roger,268099,268104,PERSON,1
2919,"Yes,”agreed Tom",268178,268193,PERSON,1
2920,Astro,268313,268318,ORG,1
2921,Same here!”exclaimed Roger,268392,268418,WORK_OF_ART,1
2922,Tom,268421,268424,PERSON,1
2923,three,268488,268493,CARDINAL,1
2924,Brooks,268505,268511,ORG,1
2925,Brooks,268578,268584,ORG,1
2926,Astro,268704,268709,ORG,1
2927,Tom,268747,268750,PERSON,1
2928,Astro,268789,268794,PERSON,1
2929,Brooks,268861,268867,PERSON,1
2930,Tom,268966,268969,PERSON,1
2931,Astro,268983,268988,PERSON,1
2932,Roger,268993,268998,PERSON,1
2933,three,269058,269063,CARDINAL,1
2934,Brooks,269135,269141,PERSON,1
2935,One,269183,269186,CARDINAL,1
2936,two,269245,269248,CARDINAL,1
2937,Astro,269256,269261,ORG,1
2938,Roger,269266,269271,PERSON,1
2939,two,269291,269294,CARDINAL,1
2940,Brooks,269385,269391,ORG,1
2941,Brooks,269431,269437,ORG,1
2942,Tom,269456,269459,PERSON,1
2943,Bull Coxine,269541,269552,PERSON,1
2944,Brooks,269610,269616,PERSON,1
2945,Coxine,269679,269685,ORG,1
2946,Tom,269703,269706,PERSON,1
2947,"Corbett,”he",269781,269792,ORG,1
2948,two,269963,269966,CARDINAL,1
2949,Ganymede,270018,270026,NORP,1
2950,two,270142,270145,CARDINAL,1
2951,every fifteen minutes,270163,270184,TIME,1
2952,Tom,270437,270440,PERSON,1
2953,Coxine,270460,270466,PERSON,1
2954,Coxine,270581,270587,PERSON,1
2955,Coxine,270749,270755,PERSON,1
2956,Brooks,270873,270879,ORG,1
2957,Tom,270914,270917,PERSON,1
2958,Coxine,270985,270991,PRODUCT,1
2959,four,271075,271079,CARDINAL,1
2960,Tom,271117,271120,PERSON,1
2961,Roger,271140,271145,PERSON,1
2962,Astro,271150,271155,PERSON,1
2963,Coxine,271308,271314,PRODUCT,1
2964,Jupiter,271517,271524,LOC,1
2965,Tom,271526,271529,PERSON,1
2966,Ganymede,271613,271621,NORP,1
2967,Solar Guard,271656,271667,ORG,1
2968,Coxine,271751,271757,ORG,1
2969,Tom,271796,271799,PERSON,1
2970,Polaris,271863,271870,PRODUCT,1
2971,the Solar Guard,271893,271908,ORG,1
2972,Roger,271910,271915,PERSON,1
2973,Astro,271920,271925,PERSON,1
2974,Tom,272144,272147,PERSON,1
2975,Coxine,272202,272208,ORG,1
2976,Tom,272353,272356,PERSON,1
2977,Tom,272459,272462,PERSON,1
2978,Bull Coxine,272582,272593,GPE,1
2979,Tom,272726,272729,PERSON,1
2980,the control board,272787,272804,ORG,1
2981,Coxine,272911,272917,PERSON,1
2982,Brooks,272928,272934,ORG,1
2983,Tom,272992,272995,PERSON,1
2984,Two feet,273123,273131,QUANTITY,1
2985,Coxine,273369,273375,ORG,1
2986,Tom,273520,273523,PERSON,1
2987,Tom,273685,273688,PERSON,1
2988,Coxine,273708,273714,ORG,1
2989,Space Cadet,274012,274023,ORG,1
2990,Coxine,274032,274038,ORG,1
2991,Nearly two hours,274158,274174,TIME,1
2992,Tom,274190,274193,PERSON,1
2993,Ganymede,274245,274253,NORP,1
2994,ten,274312,274315,CARDINAL,1
2995,zero,274325,274329,CARDINAL,1
2996,Coxine,274501,274507,ORG,1
2997,Tom,274518,274521,PERSON,1
2998,Corbett,274573,274580,PERSON,1
2999,Solar Guard,274605,274616,ORG,1
3000,Tom gulped,274669,274679,PERSON,1
3001,Coxine,274706,274712,ORG,1
3002,Roger,274727,274732,PERSON,1
3003,Astro,274737,274742,PERSON,1
3004,Coxine,274829,274835,NORP,1
3005,them?”he,274902,274910,DATE,1
3006,Coxine,274927,274933,ORG,1
3007,Ganymede,275098,275106,NORP,1
3008,the Solar Guard,275114,275129,ORG,1
3009,Tom,275184,275187,PERSON,1
3010,Polaris,275297,275304,PRODUCT,1
3011,Ganymede,275446,275454,ORG,1
